OrderID,OrderDate,CustomerID,ProductID,Quantity,UnitPrice,Discount,SalesAmount
9684,2024-11-05,940,53,4,78.21,0.0,312.84
9685,2024-05-01,1837,86,2,401.48,0.15,682.516
9686,2024-06-11,1032,118,1,96.49,0.05,91.6655
9687,2024-02-28,208,61,1,487.15,0.15,414.0775
9688,2024-11-07,1938,80,2,258.46,,516.92
9689,2023-07-12,1661,42,2,425.28,0.1,765.504
9690,2023-01-04,1147,29,2,93.57,0.05,177.783
9691,2024-10-15,1057,84,3,443.78,0.0,1331.34
9692,2023-11-26,1537,92,3,50.0,,150.0
9693,2023-01-18,204,27,2,21.22,0.1,38.196
9694,2024-10-10,518,44,2,357.39,0.1,643.302
9695,2024-01-04,1833,93,4,62.2,0.1,223.92000000000002
9696,2023-02-16,1975,5,4,434.24,0.05,1650.1119999999999
9697,2023-11-30,517,52,3,314.42,0.05,896.097
9698,2024-11-25,443,113,4,172.18,0.05,654.284
9699,2024-03-30,1616,106,2,145.86,0.0,291.72
9700,2023-08-28,1810,102,1,50.14,0.0,50.14
9701,2024-09-13,689,53,2,346.49,0.0,692.98
9702,2024-05-11,850,52,4,459.34,,1837.36
9703,2024-02-14,833,38,3,380.82,,1142.46
9704,2024-09-19,339,44,2,313.5,0.15,532.9499999999999
9705,2023-03-25,1462,53,2,68.17,0.15,115.889
9706,2023-12-23,1469,115,4,415.54,0.1,1495.9440000000002
9707,2024-03-14,1160,2,1,483.04,0.1,434.73600000000005
9708,2024-05-02,387,109,2,138.78,0.05,263.682
9709,2024-11-05,1049,54,3,215.98,0.1,583.146
9710,2023-04-13,506,84,3,16.89,0.1,45.603
9711,2024-01-30,1349,107,1,417.63,,417.63
9712,2023-10-28,1719,111,4,20.17,0.0,80.68
9713,2024-09-13,680,77,1,248.39,0.1,223.551
9714,2023-07-19,1362,90,3,292.47,0.15,745.7985000000001
9715,2023-05-27,690,35,2,37.22,0.15,63.273999999999994
9716,2024-06-16,885,46,3,96.08,0.1,259.416
9717,2024-08-08,1119,72,1,397.51,0.05,377.63449999999995
9718,2024-05-31,1569,92,3,133.74,0.15,341.03700000000003
9719,2023-02-02,623,105,4,365.11,0.1,1314.3960000000002
9720,2023-05-11,1170,79,1,377.1,0.15,320.535
9721,2024-05-24,893,55,3,209.59,0.1,565.893
9722,2023-03-31,953,114,2,41.24,,82.48
9723,2023-11-05,1255,72,2,15.3,0.15,26.01
9724,2024-11-20,784,11,1,251.33,0.1,226.197
9725,2024-07-15,1872,29,2,45.01,,90.02
9726,2024-04-23,495,69,1,365.97,0.1,329.37300000000005
9727,2023-06-22,1062,63,2,196.6,0.1,353.88
9728,2024-04-01,1449,47,3,344.81,0.05,982.7085
9729,2023-04-29,1671,111,2,210.0,0.1,378.0
9730,2024-05-08,1870,7,3,317.88,0.15,810.5939999999999
9731,2024-11-09,747,117,1,418.18,0.0,418.18
9732,2024-07-07,437,64,2,443.38,0.1,798.0840000000001
9733,2023-09-04,1855,82,4,18.27,0.15,62.117999999999995
9734,2023-09-07,1392,64,4,326.3,0.1,1174.68
9735,2023-08-05,345,92,4,286.43,0.0,1145.72
9736,2023-06-24,1184,12,2,322.15,0.0,644.3
9737,2024-11-06,550,12,3,38.47,0.1,103.869
9738,2023-04-02,1686,36,1,44.25,0.15,37.6125
9739,2023-04-19,1936,29,2,253.52,,507.04
9740,2024-03-21,820,11,1,37.99,0.05,36.0905
9741,2023-01-30,541,53,1,390.44,0.1,351.396
9742,2023-06-14,144,70,2,388.51,0.15,660.467
9743,2023-12-01,588,85,3,67.49,0.0,202.46999999999997
9744,2024-01-28,657,74,4,232.98,0.15,792.132
9745,2023-10-15,1765,96,1,301.54,0.1,271.386
9746,2023-08-14,1600,47,1,431.13,0.15,366.46049999999997
9747,2023-09-21,1883,33,2,494.33,0.15,840.361
9748,2024-11-12,345,81,1,18.44,0.1,16.596
9749,2024-05-02,1293,67,2,243.41,0.1,438.138
9750,2024-11-17,1864,43,1,403.61,,403.61
9751,2023-05-07,696,18,3,399.97,0.1,1079.919
9752,2024-11-12,1797,74,3,275.5,0.0,826.5
9753,2023-05-20,268,53,4,99.31,0.15,337.654
9754,2024-07-01,169,105,4,283.96,0.0,1135.84
9755,2024-10-10,1795,39,3,201.86,0.05,575.301
9756,2024-05-18,1763,107,4,210.47,0.05,799.786
9757,2023-04-03,33,72,4,171.05,0.1,615.7800000000001
9758,2023-12-07,377,34,4,80.8,0.15,274.71999999999997
9759,2023-08-18,1238,37,3,371.74,0.1,1003.6980000000001
9760,2024-08-12,1586,41,4,357.16,,1428.64
9761,2024-09-07,1464,97,2,275.99,0.0,551.98
9762,2023-03-08,1516,49,4,183.85,0.1,661.86
9763,2024-10-21,393,10,2,413.12,,826.24
9764,2023-12-18,489,40,4,88.35,0.0,353.4
9765,2024-01-22,722,18,2,222.94,0.1,401.29200000000003
9766,2024-01-26,946,25,4,330.22,0.1,1188.7920000000001
9767,2024-10-31,1053,106,2,412.53,0.1,742.554
9768,2024-10-19,39,41,4,328.31,,1313.24
9769,2024-07-29,1883,36,2,67.68,0.0,135.36
9770,2024-03-23,1636,2,3,59.63,0.15,152.0565
9771,2023-08-27,1197,83,1,34.71,,34.71
9772,2023-08-17,1041,74,1,284.39,,284.39
9773,2023-09-23,1080,49,3,129.04,,387.12
9774,2023-04-29,226,67,3,88.17,0.0,264.51
9775,2023-10-25,1582,53,2,51.64,0.05,98.116
9776,2023-03-31,67,19,2,324.48,0.15,551.616
9777,2023-04-25,1221,115,4,379.17,0.15,1289.178
9778,2023-04-02,1678,26,4,430.3,0.15,1463.02
9779,2023-12-15,835,54,1,301.75,0.05,286.66249999999997
9780,2024-08-29,1047,115,1,183.58,,183.58
9781,2023-07-12,999,51,2,240.5,0.05,456.95
9782,2023-04-29,1630,111,2,321.71,0.15,546.9069999999999
9783,2024-08-09,1778,25,3,359.37,,1078.1100000000001
9784,2024-01-12,237,114,2,325.97,0.0,651.94
9785,2023-05-11,957,17,4,481.33,0.15,1636.522
9786,2023-11-17,919,74,3,377.6,,1132.8000000000002
9787,2024-01-25,1947,120,2,377.8,0.0,755.6
9788,2024-08-13,1590,61,4,411.7,0.05,1564.4599999999998
9789,2023-01-02,1162,46,4,235.59,,942.36
9790,2023-11-15,473,115,1,139.33,,139.33
9791,2023-03-05,1869,55,3,409.96,0.05,1168.3859999999997
9792,2024-08-27,1808,50,1,237.45,0.0,237.45
9793,2024-07-02,553,75,3,307.52,0.05,876.4319999999999
9794,2023-07-14,1634,11,3,220.5,0.15,562.275
9795,2024-02-02,695,12,1,204.07,0.1,183.663
9796,2024-03-09,1664,40,1,338.92,0.05,321.974
9797,2023-11-24,1253,48,2,336.02,0.15,571.2339999999999
9798,2024-01-09,317,56,3,161.42,,484.26
9799,2024-11-26,598,8,2,102.6,0.15,174.42
9800,2023-05-10,768,88,3,74.35,,223.04999999999998
9801,2024-06-16,1745,14,4,65.75,0.1,236.70000000000002
9802,2024-11-10,1751,87,2,410.67,0.1,739.206
9803,2024-09-08,886,114,1,150.21,0.05,142.6995
9804,2024-08-27,1636,56,4,342.49,0.1,1232.9640000000002
9805,2023-08-16,561,117,1,150.84,0.05,143.298
9806,2023-04-20,1225,54,4,336.71,0.0,1346.84
9807,2024-02-09,1972,100,4,492.23,,1968.92
9808,2023-01-10,258,17,2,42.32,0.05,80.408
9809,2024-07-05,1504,45,1,330.34,0.1,297.306
9810,2024-04-16,1912,5,2,148.47,0.1,267.246
9811,2023-11-20,1202,3,4,50.62,,202.48
9812,2023-05-29,757,9,3,48.7,,146.10000000000002
9813,2023-10-31,123,84,3,192.12,0.0,576.36
9814,2023-08-13,342,114,4,274.9,0.0,1099.6
9815,2024-05-26,1195,20,1,327.17,0.1,294.45300000000003
9816,2024-11-27,1869,115,1,288.09,,288.09
9817,2024-04-11,1672,83,1,450.0,0.05,427.5
9818,2023-05-31,1083,21,3,85.23,0.05,242.9055
9819,2024-09-07,1729,80,2,416.21,,832.42
9820,2023-10-18,1489,33,1,268.83,0.15,228.50549999999998
9821,2023-05-30,1804,5,2,431.68,0.0,863.36
9822,2024-11-12,260,24,1,219.07,0.15,186.2095
9823,2023-02-05,1397,63,1,246.08,0.05,233.776
9824,2024-09-05,1997,79,1,216.94,,216.94
9825,2023-11-24,95,26,2,57.27,0.05,108.813
9826,2023-11-13,1149,108,2,81.05,0.0,162.1
9827,2024-05-29,41,89,2,263.59,0.05,500.8209999999999
9828,2023-05-07,1915,92,4,271.27,,1085.08
9829,2023-10-08,254,33,3,239.22,,717.66
9830,2024-08-10,7,110,4,16.29,,65.16
9831,2024-05-04,1495,18,3,257.73,0.0,773.19
9832,2024-10-08,728,18,4,75.53,0.05,287.014
9833,2023-08-09,1535,38,3,287.52,0.0,862.56
9834,2024-05-21,1605,33,2,151.25,0.0,302.5
9835,2023-10-26,69,27,3,495.83,0.05,1413.1154999999999
9836,2024-01-21,1105,49,1,186.03,0.15,158.1255
9837,2023-03-02,542,50,2,412.2,0.05,783.18
9838,2023-12-08,1609,15,4,130.34,0.0,521.36
9839,2023-06-06,1286,108,1,102.85,0.1,92.565
9840,2023-08-04,89,77,1,118.33,0.15,100.5805
9841,2023-08-19,1939,52,2,173.23,0.15,294.491
9842,2023-02-23,1232,98,1,425.94,0.1,383.346
9843,2023-07-03,213,68,2,384.34,0.15,653.3779999999999
9844,2024-05-14,834,99,3,223.36,0.05,636.576
9845,2024-02-06,266,19,2,102.16,0.1,183.888
9846,2023-11-03,912,95,2,33.87,0.1,60.965999999999994
9847,2024-11-06,293,25,4,313.09,0.1,1127.124
9848,2023-06-13,1231,104,1,356.31,0.05,338.49449999999996
9849,2023-01-23,333,76,4,307.01,0.15,1043.8339999999998
9850,2024-07-15,1101,76,4,255.61,0.15,869.0740000000001
9851,2024-02-06,1312,106,4,486.7,,1946.8
9852,2023-12-12,1005,25,4,22.09,0.05,83.942
9853,2024-03-08,47,33,4,494.32,0.15,1680.6879999999999
9854,2024-11-25,622,60,1,145.39,,145.39
9855,2024-04-29,1224,37,1,197.74,,197.74
9856,2023-12-23,427,92,1,378.74,0.0,378.74
9857,2024-02-05,210,116,4,121.29,0.05,460.902
9858,2024-02-05,888,43,1,357.83,,357.83
9859,2023-03-15,1444,9,4,172.95,0.1,622.62
9860,2024-06-24,154,14,1,470.87,0.1,423.783
9861,2023-10-17,1546,3,1,94.14,0.0,94.14
9862,2023-10-17,415,69,1,466.57,,466.57
9863,2023-07-19,1377,56,1,397.63,0.1,357.867
9864,2024-07-15,1181,26,2,93.42,,186.84
9865,2024-02-08,1285,53,1,199.94,0.1,179.946
9866,2023-04-10,1101,41,1,61.11,0.05,58.0545
9867,2023-05-15,769,82,2,303.86,0.15,516.562
9868,2023-11-28,983,102,3,480.66,0.1,1297.7820000000002
9869,2024-08-17,1512,21,3,48.82,0.05,139.137
9870,2023-02-25,1155,39,2,136.48,0.15,232.01599999999996
9871,2023-11-08,579,80,3,380.12,0.0,1140.3600000000001
9872,2024-04-13,1479,104,1,234.57,0.15,199.3845
9873,2024-11-01,740,23,4,176.09,0.05,669.1419999999999
9874,2023-06-17,163,93,4,304.58,0.1,1096.488
9875,2024-08-14,1039,74,1,154.05,0.0,154.05
9876,2023-05-21,1256,58,1,171.14,,171.14
9877,2024-03-28,195,69,3,404.99,0.0,1214.97
9878,2024-05-09,1885,75,2,201.88,0.15,343.19599999999997
9879,2023-10-26,542,29,4,353.27,0.05,1342.426
9880,2023-05-29,359,62,1,83.87,0.0,83.87
9881,2023-08-03,850,53,2,205.42,0.0,410.84
9882,2023-08-12,1355,45,2,280.44,0.1,504.79200000000003
9883,2023-07-20,427,27,1,140.98,0.15,119.83299999999998
9884,2024-10-28,497,116,2,216.58,0.1,389.84400000000005
9885,2023-01-10,828,34,4,382.31,0.1,1376.316
9886,2024-01-06,486,14,4,89.14,0.15,303.076
9887,2024-08-12,1832,41,2,255.37,0.0,510.74
9888,2023-04-15,1473,106,1,138.27,0.05,131.3565
9889,2024-11-25,1437,74,2,211.02,0.05,400.938
9890,2023-06-01,330,60,3,193.94,0.15,494.5469999999999
9891,2024-01-21,1756,42,1,331.12,0.15,281.452
9892,2024-03-13,889,51,1,385.91,0.05,366.6145
9893,2024-11-26,991,75,1,254.87,0.05,242.1265
9894,2023-06-22,1171,11,4,91.63,,366.52
9895,2023-02-27,259,35,1,435.63,0.15,370.2855
9896,2023-04-09,292,19,1,101.24,0.1,91.116
9897,2023-12-31,1835,88,4,293.44,0.0,1173.76
9898,2024-04-30,143,118,4,268.38,0.0,1073.52
9899,2023-07-03,1961,65,4,150.46,,601.84
9900,2023-02-23,747,76,1,476.94,0.15,405.399
9901,2023-05-01,627,61,1,341.57,0.0,341.57
9902,2024-06-11,1389,47,4,240.29,0.0,961.16
9903,2024-10-27,90,14,4,227.31,0.0,909.24
9904,2023-12-13,720,67,3,55.3,0.05,157.60499999999996
9905,2024-08-30,1188,52,4,392.53,,1570.12
9906,2024-03-20,481,109,2,50.99,0.1,91.78200000000001
9907,2023-06-02,84,114,3,108.35,0.05,308.79749999999996
9908,2024-10-04,1101,32,4,90.6,0.15,308.03999999999996
9909,2024-02-18,673,80,4,43.4,,173.6
9910,2023-09-08,517,102,4,416.5,0.05,1582.6999999999998
9911,2023-02-04,485,10,4,454.08,0.05,1725.504
9912,2023-05-02,1614,17,2,316.5,,633.0
9913,2023-09-04,1627,113,4,440.1,0.15,1496.3400000000001
9914,2024-02-11,1623,40,1,340.78,,340.78
9915,2024-05-15,782,68,3,345.65,,1036.9499999999998
9916,2023-11-06,104,63,4,445.84,0.15,1515.8559999999998
9917,2024-09-02,1476,15,1,55.05,0.05,52.29749999999999
9918,2023-06-26,1511,97,2,36.82,0.15,62.594
9919,2024-10-30,339,39,3,36.26,0.1,97.902
9920,2024-01-20,687,57,4,214.77,0.15,730.218
9921,2024-11-17,1590,10,3,473.73,0.1,1279.0710000000001
9922,2024-11-05,900,71,4,436.27,,1745.08
9923,2023-04-02,1502,97,2,393.16,0.0,786.32
9924,2024-04-19,1747,17,2,207.92,,415.84
9925,2024-10-27,607,76,3,413.85,0.1,1117.3950000000002
9926,2024-01-27,223,17,3,117.06,0.15,298.503
9927,2023-10-09,1033,111,3,296.82,0.1,801.4140000000001
9928,2024-10-09,1077,120,2,375.5,0.0,751.0
9929,2024-10-30,1101,16,1,55.3,,55.3
9930,2024-03-31,1742,119,3,438.33,0.1,1183.491
9931,2024-01-12,503,78,4,366.39,0.05,1392.282
9932,2023-01-12,1340,3,2,271.31,,542.62
9933,2023-05-03,1838,115,3,40.58,,121.74
9934,2023-04-30,822,108,2,350.31,0.1,630.558
9935,2023-03-26,1866,51,3,229.15,0.1,618.705
9936,2023-05-05,624,114,2,370.97,0.0,741.94
9937,2024-05-15,1887,94,2,27.82,0.05,52.858
9938,2024-10-18,165,46,3,291.63,0.1,787.401
9939,2024-11-15,1303,116,4,229.04,0.0,916.16
9940,2024-06-05,1051,55,2,220.61,0.1,397.098
9941,2023-08-19,1094,105,4,263.61,,1054.44
9942,2023-01-24,1242,99,4,70.6,,282.4
9943,2024-08-23,1986,26,2,,,936.74
9944,2024-08-09,1389,119,2,355.3,,710.6
9945,2024-08-09,1725,76,2,51.58,0.15,87.68599999999999
9946,2024-05-06,1869,31,4,48.94,,195.76
9947,2023-10-08,1971,116,2,113.22,0.05,215.118
9948,2023-04-07,1330,81,2,127.46,,254.92
9949,2024-08-30,1148,101,2,251.15,0.15,426.955
9950,2023-07-05,19,72,2,272.86,0.1,491.148
9951,2024-01-29,1281,19,3,81.45,0.1,219.91500000000002
9952,2024-05-10,1320,90,2,487.03,0.15,827.9509999999999
9953,2024-10-22,1952,68,4,414.14,,1656.56
9954,2024-03-20,1046,15,4,320.41,0.0,1281.64
9955,2023-11-02,1904,115,1,146.17,0.05,138.86149999999998
9956,2024-08-08,989,111,3,456.07,,1368.21
9957,2023-05-09,450,58,3,164.47,0.15,419.39849999999996
9958,2023-04-12,552,78,1,166.43,,166.43
9959,2023-11-30,1574,30,4,182.93,0.15,621.962
9960,2023-03-07,1072,48,4,33.49,,133.96
9961,2024-07-04,695,56,2,40.31,0.0,80.62
9962,2023-07-09,587,42,1,243.14,0.0,243.14
9963,2024-02-20,721,24,4,442.06,0.05,1679.828
9964,2023-01-21,1207,110,1,471.76,0.05,448.17199999999997
9965,2024-02-08,1459,52,1,390.1,0.15,331.58500000000004
9966,2024-07-23,107,43,3,208.17,0.0,624.51
9967,2024-07-03,1212,34,4,162.14,0.05,616.132
9968,2024-06-26,776,60,4,115.7,0.15,393.38
9969,2024-05-15,1110,83,2,273.84,0.05,520.2959999999999
9970,2023-03-07,1860,3,4,246.41,0.0,985.64
9971,2024-06-15,1867,68,3,238.78,,716.34
9972,2024-08-21,1480,11,4,164.95,0.1,593.8199999999999
9973,2024-07-05,1161,13,2,295.14,0.0,590.28
9974,2024-10-29,1882,50,4,307.89,0.05,1169.982
9975,2023-05-08,898,82,1,438.85,0.1,394.96500000000003
9976,2023-08-01,336,19,3,383.09,0.0,1149.27
9977,2024-11-05,607,44,2,171.65,0.05,326.135
9978,2023-05-01,838,33,2,195.97,0.0,391.94
9979,2023-07-05,1781,120,1,127.35,0.15,108.24749999999999
9980,2024-09-05,1493,38,3,93.72,0.05,267.102
9981,2023-07-04,602,3,4,63.36,0.1,228.096
9982,2023-01-06,1595,113,3,26.72,0.0,80.16
9983,2024-07-22,403,99,3,214.66,0.05,611.781
9984,2024-04-02,540,65,3,479.97,,1439.91
9985,2023-11-18,1096,35,3,273.63,0.05,779.8454999999999
9986,2023-05-06,1806,36,3,373.66,0.0,1120.98
9987,2023-02-10,24,38,3,204.88,,614.64
9988,2023-05-12,624,39,1,198.36,0.1,178.52400000000003
9989,2024-08-11,1836,119,2,71.35,,142.7
9990,2023-07-31,1509,25,1,156.93,0.0,156.93
9991,2024-10-30,1080,64,4,465.05,,1860.2
9992,2023-06-15,986,104,2,250.2,0.0,500.4
9993,2023-03-31,223,13,2,110.13,,220.26
9994,2024-07-29,1656,68,4,335.24,0.15,1139.816
9995,2023-09-20,179,70,2,208.67,0.1,375.606
9996,2023-02-05,800,75,4,415.39,0.1,1495.404
9997,2023-03-28,434,1,3,55.49,0.1,149.823
9998,2023-05-08,1961,72,3,265.69,0.15,677.5094999999999
9999,2024-06-02,1474,54,2,402.59,0.1,724.6619999999999
10000,2023-11-02,793,98,2,428.35,,856.7
10001,2024-01-08,884,104,3,204.21,0.05,581.9984999999999
10002,2024-07-11,492,116,3,373.11,0.15,951.4304999999999
10003,2023-06-25,1213,9,4,483.2,0.15,1642.8799999999999
10004,2024-03-09,1602,36,2,314.74,0.0,629.48
10005,2024-11-04,810,113,2,407.68,0.15,693.056
10006,2023-01-01,961,103,1,291.14,0.1,262.026
10007,2023-09-12,420,106,3,397.2,0.15,1012.8599999999999
10008,2023-11-04,1273,37,3,470.94,0.15,1200.897
10009,2023-02-17,1612,106,2,358.62,,717.24
10010,2024-06-15,649,59,1,85.67,,85.67
10011,2023-10-28,1188,108,4,50.14,0.15,170.476
10012,2024-11-05,1769,21,4,407.92,0.1,1468.5120000000002
10013,2024-06-30,1279,20,3,136.6,,409.79999999999995
10014,2024-03-31,476,102,1,438.88,0.05,416.936
10015,2023-05-24,1830,1,1,106.12,,106.12
10016,2024-08-13,1441,99,4,456.41,0.0,1825.64
10017,2024-05-17,170,59,3,404.56,0.0,1213.68
10018,2023-11-17,1341,28,2,441.82,0.15,751.0939999999999
10019,2024-06-19,174,71,1,124.03,0.15,105.4255
10020,2023-12-27,470,107,2,440.48,0.1,792.864
10021,2024-09-12,345,56,3,297.9,0.05,849.0149999999999
10022,2024-07-05,445,108,4,51.16,0.1,184.176
10023,2024-06-06,1042,9,1,466.21,0.1,419.589
10024,2023-08-03,1094,65,2,105.37,0.0,210.74
10025,2023-04-12,1362,36,1,,0.05,108.8795
10026,2024-11-09,628,98,1,354.98,0.05,337.231
10027,2023-02-15,592,34,1,295.7,,295.7
10028,2023-08-31,527,81,3,452.47,0.15,1153.7985
10029,2023-02-07,1712,117,2,160.41,0.15,272.697
10030,2023-07-12,456,32,1,30.44,0.0,30.44
10031,2023-05-26,1293,66,2,497.55,0.0,995.1
10032,2023-11-03,1655,100,3,163.24,,489.72
10033,2023-08-09,811,25,1,89.34,,89.34
10034,2023-05-18,188,107,1,492.35,0.1,443.115
10035,2024-09-08,1021,51,1,285.82,0.15,242.94699999999997
10036,2024-07-19,1593,63,2,82.94,,165.88
10037,2023-08-10,711,120,2,419.55,0.05,797.145
10038,2024-08-28,529,90,1,473.26,0.1,425.934
10039,2024-01-03,434,45,2,441.83,0.1,795.294
10040,2023-10-12,288,118,2,107.32,0.15,182.444
10041,2023-05-12,1942,26,1,35.82,0.15,30.447
10042,2024-09-29,1591,21,1,191.94,0.15,163.149
10043,2024-03-08,499,82,4,183.87,0.0,735.48
10044,2023-03-18,1465,93,4,208.9,0.15,710.26
10045,2024-07-17,1805,51,1,401.5,0.0,401.5
10046,2023-09-19,303,24,3,14.73,,44.19
10047,2023-09-24,87,111,1,340.66,0.05,323.627
10048,2024-01-26,830,92,1,492.73,0.05,468.0935
10049,2024-10-27,438,12,1,205.59,0.1,185.031
10050,2023-06-17,541,11,1,247.68,0.1,222.912
10051,2024-02-14,1046,27,1,317.71,0.1,285.93899999999996
10052,2024-04-12,833,23,1,149.94,0.05,142.44299999999998
10053,2023-03-27,797,33,1,362.07,0.1,325.863
10054,2023-09-18,560,80,1,109.47,0.0,109.47
10055,2024-11-23,1541,92,4,41.75,0.1,150.3
10056,2024-03-11,762,92,4,402.65,,1610.6
10057,2023-05-27,1699,109,4,96.49,0.1,347.364
10058,2024-07-02,1527,38,3,368.43,0.0,1105.29
10059,2023-07-28,1738,55,2,436.94,0.05,830.1859999999999
10060,2023-03-14,467,70,3,32.43,0.05,92.42549999999999
10061,2024-10-06,1125,42,3,356.28,0.05,1015.3979999999999
10062,2023-10-03,1607,29,1,326.66,0.0,326.66
10063,2024-10-10,1966,34,4,315.7,0.05,1199.6599999999999
10064,2024-10-23,675,57,1,154.73,0.15,131.5205
10065,2023-07-17,685,3,1,32.36,0.1,29.124
10066,2024-01-17,1165,6,4,58.26,0.0,233.04
10067,2024-07-31,138,48,1,143.73,0.1,129.357
10068,2024-11-04,578,102,2,209.03,,418.06
10069,2024-10-25,710,64,2,459.87,0.1,827.7660000000001
10070,2024-06-07,1864,120,3,345.2,0.0,1035.6
10071,2024-09-11,228,13,4,22.8,0.15,77.52
10072,2023-06-17,281,36,2,460.66,0.15,783.1220000000001
10073,2024-03-05,684,79,3,362.97,0.05,1034.4645
10074,2023-06-07,828,70,1,251.36,0.15,213.656
10075,2023-11-20,431,33,3,236.88,,710.64
10076,2024-03-20,1064,105,3,467.26,,1401.78
10077,2024-01-24,1543,76,2,279.5,0.1,503.1
10078,2023-01-27,1710,57,3,256.36,,769.08
10079,2024-09-10,1687,55,4,389.57,0.0,1558.28
10080,2023-09-11,1235,107,1,300.63,0.05,285.5985
10081,2023-03-21,302,13,4,131.94,,527.76
10082,2023-10-04,1110,97,1,499.45,0.05,474.47749999999996
10083,2023-05-08,1421,51,4,147.58,0.05,560.804
10084,2024-06-28,1277,92,1,344.73,0.1,310.257
10085,2023-04-23,533,53,4,249.97,0.0,999.88
10086,2024-12-01,769,36,1,69.7,0.1,62.730000000000004
10087,2024-07-15,1915,5,2,479.9,,959.8
10088,2024-02-21,1939,119,3,174.51,,523.53
10089,2023-03-09,1405,25,3,331.94,0.05,946.0289999999999
10090,2023-12-04,444,81,3,371.48,0.15,947.274
10091,2024-10-17,1057,37,3,203.41,0.05,579.7185
10092,2023-04-02,260,19,1,137.76,0.0,137.76
10093,2024-01-07,1258,35,4,38.86,0.15,132.124
10094,2023-12-08,1539,107,4,476.27,0.15,1619.318
10095,2023-10-07,1883,34,2,295.22,0.15,501.874
10096,2023-05-30,1332,54,3,361.04,,1083.1200000000001
10097,2023-08-20,739,46,3,239.74,0.0,719.22
10098,2023-10-08,796,6,2,124.27,,248.54
10099,2023-01-11,70,83,3,497.75,0.05,1418.5874999999999
10100,2023-04-11,1478,1,2,484.02,0.05,919.6379999999999
10101,2024-01-22,1463,71,3,431.4,0.05,1229.4899999999998
10102,2023-08-16,1849,34,4,458.9,0.05,1743.82
10103,2024-01-23,1388,56,2,291.77,,583.54
10104,2023-04-18,983,83,4,190.22,0.15,646.7479999999999
10105,2023-05-07,1790,97,3,178.14,0.0,534.42
10106,2023-06-29,481,26,4,467.53,0.1,1683.108
10107,2024-06-23,1168,105,4,479.84,0.1,1727.424
10108,2023-11-10,24,117,1,225.84,0.05,214.548
10109,2024-08-25,965,113,3,307.47,,922.4100000000001
10110,2024-05-16,1449,42,1,404.58,0.05,384.35099999999994
10111,2023-04-08,746,91,2,354.23,,708.46
10112,2024-06-25,845,38,1,436.14,0.15,370.719
10113,2023-12-24,1199,26,3,308.23,0.0,924.69
10114,2024-08-08,1868,99,1,295.42,0.05,280.649
10115,2023-10-16,325,59,1,194.13,0.0,194.13
10116,2024-07-18,1893,84,3,45.91,0.15,117.07049999999998
10117,2023-10-05,1695,24,4,37.22,0.1,133.992
10118,2024-09-14,1884,111,2,84.36,0.05,160.284
10119,2023-04-12,1372,21,1,38.31,0.1,34.479000000000006
10120,2023-02-19,798,60,3,272.22,0.0,816.6600000000001
10121,2023-06-24,18,118,1,207.75,0.0,207.75
10122,2023-11-22,44,90,2,22.87,0.1,41.166000000000004
10123,2024-02-03,155,20,2,20.73,0.15,35.241
10124,2023-07-05,867,6,2,266.28,0.0,532.56
10125,2023-12-20,922,67,1,279.07,,279.07
10126,2024-11-25,1401,10,4,28.27,0.0,113.08
10127,2024-06-28,743,12,4,338.29,0.0,1353.16
10128,2024-07-18,1907,97,4,71.68,,286.72
10129,2024-08-31,1852,22,3,252.31,0.0,756.9300000000001
10130,2024-02-17,1426,62,4,87.82,0.15,298.58799999999997
10131,2024-05-03,225,61,4,29.14,,116.56
10132,2024-08-29,217,80,2,114.06,0.0,228.12
10133,2023-05-11,1592,17,3,237.43,,712.29
10134,2023-09-23,31,10,2,374.52,0.0,749.04
10135,2023-01-10,1893,12,1,140.12,0.0,140.12
10136,2024-06-09,1083,83,1,345.68,0.05,328.396
10137,2023-06-09,1916,40,2,432.72,0.0,865.44
10138,2024-11-04,898,23,3,142.19,0.05,405.2415
10139,2023-05-10,1377,40,4,265.89,0.0,1063.56
10140,2023-05-27,935,74,4,210.62,0.15,716.108
10141,2024-01-23,445,74,3,23.46,0.1,63.342
10142,2024-08-04,1259,50,4,202.02,0.05,767.676
10143,2023-10-01,1131,10,4,194.83,0.1,701.388
10144,2023-02-24,1215,103,2,314.73,0.1,566.514
10145,2024-10-16,530,94,1,434.55,0.15,369.3675
10146,2024-01-15,1937,4,3,339.22,0.15,865.0110000000001
10147,2023-09-13,738,1,3,184.14,0.15,469.55699999999996
10148,2024-11-25,1703,43,4,229.95,0.1,827.8199999999999
10149,2024-09-15,1607,83,4,444.71,0.0,1778.84
10150,2024-03-04,874,5,1,323.11,,323.11
10151,2024-04-13,566,94,3,201.02,0.15,512.601
10152,2023-07-07,1269,90,2,304.08,0.05,577.752
10153,2024-03-25,1886,104,1,325.72,0.0,325.72
10154,2023-12-29,76,34,2,246.31,0.15,418.727
10155,2024-04-24,547,66,1,434.04,0.15,368.934
10156,2024-05-29,267,24,2,408.23,0.15,693.991
10157,2023-10-21,317,14,2,266.96,,533.92
10158,2023-10-10,1836,41,2,479.59,0.0,959.18
10159,2024-03-14,1145,42,3,477.08,0.15,1216.554
10160,2024-06-17,1860,13,4,483.37,0.0,1933.48
10161,2023-08-23,25,29,3,118.05,0.0,354.15
10162,2023-11-09,1456,65,2,60.65,0.1,109.17
